text_unit_id,1st_element
論語集註大全-鄕黨-13-02,"<canon id=""論語-鄕黨-13-02"">侍食於君，君祭先飯。</canon>"
論語集註大全-鄕黨-13-03,"<canon id=""論語-鄕黨-13-03"">疾，君視之，東首，加朝服拖紳。</canon>"
論語集註大全-鄕黨-13-04,"<canon id=""論語-鄕黨-13-04"">君命召，不俟駕行矣。</canon>"
論語集註大全-鄕黨-14-01,"<canon id=""論語-鄕黨-14-01"">○入太廟，每事問。</canon>"
論語集註大全-鄕黨-15-01,"<canon id=""論語-鄕黨-15-01"">○朋友死，無所歸，曰：「於我殯。」</canon>"
論語集註大全-鄕黨-15-02,"<canon id=""論語-鄕黨-15-02"">朋友之饋，雖車馬，非祭肉，不拜。</canon>"
論語集註大全-鄕黨-16-01,"<canon id=""論語-鄕黨-16-01"">○寢不尸，居不容。</canon>"
論語集註大全-鄕黨-16-02,"<canon id=""論語-鄕黨-16-02"">見齊衰者，雖狎必變。見冕者與瞽者，雖褻必以貌。</canon>"
論語集註大全-鄕黨-16-03,"<canon id=""論語-鄕黨-16-03"">凶服者式之，式負版者。</canon>"
論語集註大全-鄕黨-16-04,"<canon id=""論語-鄕黨-16-04"">有盛饌，必變色而作。</canon>"
論語集註大全-鄕黨-16-05,"<canon id=""論語-鄕黨-16-05"">迅雷風烈必變。</canon>"
論語集註大全-鄕黨-17-01,"<canon id=""論語-鄕黨-17-01"">○升車，必正立執綏。</canon>"
論語集註大全-鄕黨-17-02,"<canon id=""論語-鄕黨-17-02"">車中不內顧，不疾言，不親指。</canon>"
論語集註大全-鄕黨-17-03,"<canon id=""論語-鄕黨-17-03"">色斯擧矣，翔而後集。</canon>"
論語集註大全-鄕黨-17-04,"<canon id=""論語-鄕黨-17-04"">曰：「山梁雌雉，時哉！時哉！」子路共之，三嗅而作。</canon>"
論語集註大全-先進,"<heading id=""論語-先進"">論語集註大全 / 先進</heading>"
論語集註大全-先進-01-01,"<canon id=""論語-先進-01-01"">○子曰：「先進於禮樂，野人也；後進於禮樂，君子也。</canon>"
論語集註大全-先進-01-02,"<canon id=""論語-先進-01-02"">如用之，則吾從先進。」</canon>"
論語集註大全-先進-02-01,"<canon id=""論語-先進-02-01"">○子曰：「從我於陳蔡者，皆不及門也。」</canon>"
論語集註大全-先進-02-02,"<canon id=""論語-先進-02-02"">德行：顔淵、閔子蹇、冉伯牛、仲弓；言語：宰我、子貢；政事：冉有、季路；文學：子游、子夏。</canon>"
論語集註大全-先進-03-01,"<canon id=""論語-先進-03-01"">○子曰：「回也非助我者也，於吾言無所不說。」</canon>"
論語集註大全-先進-04-01,"<canon id=""論語-先進-04-01"">○子曰：「孝哉閔子蹇！人不間於其父母昆弟之言。」</canon>"
論語集註大全-先進-05-01,"<canon id=""論語-先進-05-01"">○南容三復白圭，孔子以其兄之子妻之。</canon>"
論語集註大全-先進-06-01,"<canon id=""論語-先進-06-01"">○季康子問：「弟子孰爲好學？」孔子對曰：「有顔回者好學，不幸短命死矣，今也則亡。」</canon>"
論語集註大全-先進-07-01,"<canon id=""論語-先進-07-01"">○顔淵死，顔路請子之車以爲之槨。</canon>"
論語集註大全-先進-07-02,"<canon id=""論語-先進-07-02"">子曰：「才不才，亦各言其子也。鯉也死，有棺而無槨，吾不徒行以爲之槨，以吾從大夫之後，不可徒行也。」</canon>"
論語集註大全-先進-08-01,"<canon id=""論語-先進-08-01"">○顔淵死。子曰：「噫！天喪予！天喪予！」</canon>"
論語集註大全-先進-09-01,"<canon id=""論語-先進-09-01"">○顔淵死，子哭之慟。從者曰：「子慟矣！」</canon>"
論語集註大全-先進-09-02,"<canon id=""論語-先進-09-02"">曰：「有慟乎？</canon>"
論語集註大全-先進-09-03,"<canon id=""論語-先進-09-03"">非夫人之爲慟而誰爲？」</canon>"
論語集註大全-先進-10-01,"<canon id=""論語-先進-10-01"">○顔淵死，門人欲厚葬之，子曰：「不可。」</canon>"
論語集註大全-先進-10-02,"<canon id=""論語-先進-10-02"">門人厚葬之。</canon>"
論語集註大全-先進-10-03,"<canon id=""論語-先進-10-03"">子曰：「回也視予猶父也，予不得視猶子也。非我也，夫二三子也。」</canon>"
論語集註大全-先進-11-01,"<canon id=""論語-先進-11-01"">○季路問事鬼神。子曰：「未能事人，焉能事鬼？」「敢問死。」曰：「未知生，焉知死？」</canon>"
論語集註大全-先進-12-01,"<canon id=""論語-先進-12-01"">○閔子侍側，誾誾如也；子路，行行如也；冉有、子貢，侃侃如也。子樂。</canon>"
論語集註大全-先進-12-02,"<canon id=""論語-先進-12-02"">「若由也，不得其死然。」</canon>"
論語集註大全-先進-13-01,"<canon id=""論語-先進-13-01"">○魯人爲長府。</canon>"
論語集註大全-先進-13-02,"<canon id=""論語-先進-13-02"">閔子騫曰：「仍舊貫，如之何？何必改作？」</canon>"
論語集註大全-先進-13-03,"<canon id=""論語-先進-13-03"">子曰：「夫人不言，言必有中。」</canon>"
論語集註大全-先進-14-01,"<canon id=""論語-先進-14-01"">○子曰：「由之瑟，奚爲於丘之門？」</canon>"
論語集註大全-先進-14-02,"<canon id=""論語-先進-14-02"">門人不敬子路。子曰：「由也升堂矣，未入於室也。」</canon>"
論語集註大全-先進-15-01,"<canon id=""論語-先進-15-01"">○子貢問：「師與商也孰賢？」子曰：「師也過，商也不及。」</canon>"
論語集註大全-先進-15-02,"<canon id=""論語-先進-15-02"">曰：「然則師愈與？」</canon>"
論語集註大全-先進-15-03,"<canon id=""論語-先進-15-03"">子曰：「過猶不及。」</canon>"
論語集註大全-先進-16-01,"<canon id=""論語-先進-16-01"">○季氏富於周公，而求也爲之聚斂而附益之。</canon>"
論語集註大全-先進-16-02,"<canon id=""論語-先進-16-02"">子曰：「非吾徒也。小子鳴鼓而攻之可也。」</canon>"
論語集註大全-先進-17-01,"<canon id=""論語-先進-17-01"">○柴也愚，</canon>"
論語集註大全-先進-17-02,"<canon id=""論語-先進-17-02"">參也魯，</canon>"
論語集註大全-先進-17-03,"<canon id=""論語-先進-17-03"">師也辟，</canon>"
論語集註大全-先進-17-04,"<canon id=""論語-先進-17-04"">由也喭。</canon>"
論語集註大全-先進-18-01,"<canon id=""論語-先進-18-01"">○子曰：「回也其庶乎，屢空。</canon>"
論語集註大全-先進-18-02,"<canon id=""論語-先進-18-02"">賜不受命，而貨殖焉，億則屢中。」</canon>"
論語集註大全-先進-19-01,"<canon id=""論語-先進-19-01"">○子張問善人之道。子曰：「不踐迹，亦不入於室。」</canon>"
論語集註大全-先進-20-01,"<canon id=""論語-先進-20-01"">○子曰：「論篤是與，君子者乎？色壯者乎？」</canon>"
論語集註大全-先進-21-01,"<canon id=""論語-先進-21-01"">○子路問：「聞斯行諸？」子曰：「有父兄在，如之何其聞斯行之？」冉有問：「聞斯行諸？」子曰：「聞斯行之。」公西華曰：「由也問聞斯行諸，子曰『有父兄在』；求也問聞斯行諸，子曰『聞斯行之』。赤也惑，敢問。」子曰：「求也退，故進之；由也兼人，故退之。」</canon>"
論語集註大全-先進-22-01,"<canon id=""論語-先進-22-01"">○子畏於匡，顔淵後。子曰：「吾以女爲死矣。」曰：「子在，回何敢死？」</canon>"
論語集註大全-先進-23-01,"<canon id=""論語-先進-23-01"">○季子然問：「仲由、冉求可謂大臣與？」</canon>"
論語集註大全-先進-23-02,"<canon id=""論語-先進-23-02"">子曰：「吾以子爲異之問，曾由與求之問。</canon>"
論語集註大全-先進-23-03,"<canon id=""論語-先進-23-03"">所謂大臣者，以道事君，不可則止。</canon>"
論語集註大全-先進-23-04,"<canon id=""論語-先進-23-04"">今由與求也，可謂具臣矣。」</canon>"
論語集註大全-先進-23-05,"<canon id=""論語-先進-23-05"">曰：「然則從之者與？」</canon>"
論語集註大全-先進-23-06,"<canon id=""論語-先進-23-06"">子曰：「殺父與君，亦不從也。」</canon>"
論語集註大全-先進-24-01,"<canon id=""論語-先進-24-01"">○子路使子羔爲費宰。</canon>"
論語集註大全-先進-24-02,"<canon id=""論語-先進-24-02"">子曰：「賊夫人之子。」</canon>"
論語集註大全-先進-24-03,"<canon id=""論語-先進-24-03"">子路曰：「有民人焉，有社稷焉，何必讀書，然後爲學？」</canon>"
論語集註大全-先進-24-04,"<canon id=""論語-先進-24-04"">子曰：「是故惡夫佞者。」</canon>"
論語集註大全-先進-25-01,"<canon id=""論語-先進-25-01"">○子路、曾晳、冉有、公西華侍坐。</canon>"
論語集註大全-先進-25-02,"<canon id=""論語-先進-25-02"">子曰：「以吾一日長乎爾，毋吾以也。</canon>"
論語集註大全-先進-25-03,"<canon id=""論語-先進-25-03"">居則曰：『不吾知也！』如或知爾，則何以哉？」</canon>"
論語集註大全-先進-25-04,"<canon id=""論語-先進-25-04"">子路率爾而對曰：「千乘之國，攝乎大國之間，加之以師旅，因之以饑饉；由也爲之，比及三年，可使有勇，且知方也。」夫子哂之。</canon>"
論語集註大全-先進-25-05,"<canon id=""論語-先進-25-05"">「求，爾何如？」對曰：「方六七十，如五六十，求也爲之，比及三年，可使足民；如其禮樂，以俟君子。」</canon>"
論語集註大全-先進-25-06,"<canon id=""論語-先進-25-06"">「赤，爾何如？」對曰：「非曰能之，願學焉。宗廟之事，如會同，端章甫，願爲小相焉。」</canon>"
論語集註大全-先進-25-07,"<canon id=""論語-先進-25-07"">「點，爾何如？」鼓瑟希，鏗爾，舍瑟而作，對曰：「異乎三子者之撰。」子曰：「何傷乎？亦各言其志也。」曰：「莫春者，春服旣成，冠者五六人，童子六七人，浴乎沂，風乎舞雩，詠而歸。」夫子喟然嘆曰：「吾與點也！」</canon>"
論語集註大全-先進-25-08,"<canon id=""論語-先進-25-08"">三子者出，曾晳後。曾晳曰：「夫三子者之言何如？」子曰：「亦各言其志也已矣。」曰：「夫子何哂由也？」</canon>"
論語集註大全-先進-25-09,"<canon id=""論語-先進-25-09"">曰：「爲國以禮，其言不讓，是故哂之。」</canon>"
論語集註大全-先進-25-10,"<canon id=""論語-先進-25-10"">「唯求則非邦也與？」「安見方六七十如五六十而非邦也者？」</canon>"
論語集註大全-先進-25-11,"<canon id=""論語-先進-25-11"">「唯赤則非邦也與？」「宗廟會同，非諸侯而何？赤也爲之小，孰能爲之大？」</canon>"
論語集註大全-顔淵,"<heading id=""論語-顔淵"">論語集註大全 / 顔淵</heading>"
論語集註大全-顔淵-01-01,"<canon id=""論語-顔淵-01-01"">○顔淵問仁。子曰：「克己復禮爲仁。一日克己復禮，天下歸仁焉。爲仁由己，而由人乎哉？」</canon>"
論語集註大全-顔淵-01-02,"<canon id=""論語-顔淵-01-02"">顔淵曰：「請問其目。」子曰：「非禮勿視，非禮勿聽，非禮勿言，非禮勿動。」顔淵曰：「回雖不敏，請事斯語矣。」</canon>"
論語集註大全-顔淵-02-01,"<canon id=""論語-顔淵-02-01"">○仲弓問仁。子曰：「出門如見大賓，使民如承大祭。己所不欲，勿施於人。在邦無怨，在家無怨。」仲弓曰：「雍雖不敏，請事斯語矣。」</canon>"
論語集註大全-顔淵-03-01,"<canon id=""論語-顔淵-03-01"">○司馬牛問仁。</canon>"
論語集註大全-顔淵-03-02,"<canon id=""論語-顔淵-03-02"">子曰：「仁者，其言也訒。」</canon>"
論語集註大全-顔淵-03-03,"<canon id=""論語-顔淵-03-03"">曰：「其言也訒，斯謂之仁矣乎？」子曰：「爲之難，言之得無訒乎？」</canon>"
論語集註大全-顔淵-04-01,"<canon id=""論語-顔淵-04-01"">○司馬牛問君子。子曰：「君子不憂不懼。」</canon>"
論語集註大全-顔淵-04-02,"<canon id=""論語-顔淵-04-02"">曰：「不憂不懼，斯謂之君子矣乎？」子曰：「內省不疚，夫何憂何懼？」</canon>"
論語集註大全-顔淵-05-01,"<canon id=""論語-顔淵-05-01"">○司馬牛憂曰：「人皆有兄弟，我獨亡。」</canon>"
論語集註大全-顔淵-05-02,"<canon id=""論語-顔淵-05-02"">子夏曰：「商聞之矣：</canon>"
論語集註大全-顔淵-05-03,"<canon id=""論語-顔淵-05-03"">死生有命，富貴在天。</canon>"
論語集註大全-顔淵-05-04,"<canon id=""論語-顔淵-05-04"">君子敬而無失，與人恭而有禮，四海之內，皆兄弟也。君子何患乎無兄弟也？」</canon>"
論語集註大全-顔淵-06-01,"<canon id=""論語-顔淵-06-01"">○子張問明。子曰：「浸潤之譖，膚受之愬，不行焉，可謂明也已矣。浸潤之譖，膚受之愬，不行焉，可謂遠也已矣。」</canon>"
論語集註大全-顔淵-07-01,"<canon id=""論語-顔淵-07-01"">○子貢問政。子曰：「足食，足兵，民信之矣。」</canon>"
論語集註大全-顔淵-07-02,"<canon id=""論語-顔淵-07-02"">子貢曰：「必不得已而去，於斯三者何先？」曰：「去兵。」</canon>"
論語集註大全-顔淵-07-03,"<canon id=""論語-顔淵-07-03"">子貢曰：「必不得已而去，於斯二者何先？」曰：「去食。自古皆有死，民無信不立。」</canon>"
論語集註大全-顔淵-08-01,"<canon id=""論語-顔淵-08-01"">○棘子成曰：「君子質而已矣，何以文爲？」</canon>"
論語集註大全-顔淵-08-02,"<canon id=""論語-顔淵-08-02"">子貢曰：「惜乎，夫子之說君子也！駟不及舌。</canon>"
論語集註大全-顔淵-08-03,"<canon id=""論語-顔淵-08-03"">文猶質也，質猶文也。虎豹之鞹，猶犬羊之鞹。」</canon>"
論語集註大全-顔淵-09-01,"<canon id=""論語-顔淵-09-01"">○哀公問於有若曰：「年饑，用不足，如之何？」</canon>"
論語集註大全-顔淵-09-02,"<canon id=""論語-顔淵-09-02"">有若對曰：「盍徹乎？」</canon>"
論語集註大全-顔淵-09-03,"<canon id=""論語-顔淵-09-03"">曰：「二，吾猶不足，如之何其徹也？」</canon>"
論語集註大全-顔淵-09-04,"<canon id=""論語-顔淵-09-04"">對曰：「百姓足，君孰與不足？百姓不足，君孰與足？」</canon>"
論語集註大全-顔淵-10-01,"<canon id=""論語-顔淵-10-01"">○子張問崇德辨惑。子曰：「主忠信，徙義，崇德也。</canon>"
論語集註大全-顔淵-10-02,"<canon id=""論語-顔淵-10-02"">愛之欲其生，惡之欲其死。旣欲其生，又欲其死，是惑也。</canon>"
論語集註大全-顔淵-10-03,"<canon id=""論語-顔淵-10-03"">『誠不以富，亦祗以異。』」</canon>"
論語集註大全-顔淵-11-01,"<canon id=""論語-顔淵-11-01"">○齊景公問政於孔子。</canon>"
論語集註大全-顔淵-11-02,"<canon id=""論語-顔淵-11-02"">孔子對曰：「君君，臣臣，父父，子子。」</canon>"
論語集註大全-顔淵-11-03,"<canon id=""論語-顔淵-11-03"">公曰：「善哉！信如君不君，臣不臣，父不父，子不子，雖有粟，吾得而食諸？」</canon>"
論語集註大全-顔淵-12-01,"<canon id=""論語-顔淵-12-01"">○子曰：「片言可以折獄者，其由也與？」</canon>"
論語集註大全-顔淵-12-02,"<canon id=""論語-顔淵-12-02"">子路無宿諾。</canon>"
論語集註大全-顔淵-13-01,"<canon id=""論語-顔淵-13-01"">○子曰：「聽訟，吾猶人也，必也使無訟乎！」</canon>"
論語集註大全-顔淵-14-01,"<canon id=""論語-顔淵-14-01"">○子張問政。子曰：「居之無倦，行之以忠。」</canon>"
論語集註大全-顔淵-15-01,"<canon id=""論語-顔淵-15-01"">○子曰：「博學於文，約之以禮，亦可以弗畔矣夫！」</canon>"
論語集註大全-顔淵-16-01,"<canon id=""論語-顔淵-16-01"">○子曰：「君子成人之美，不成人之惡。小人反是。」</canon>"
論語集註大全-顔淵-17-01,"<canon id=""論語-顔淵-17-01"">○季康子問政於孔子。孔子對曰：「政者，正也。子帥以正，孰敢不正？」</canon>"
論語集註大全-顔淵-18-01,"<canon id=""論語-顔淵-18-01"">○季康子患盜，問於孔子。孔子對曰：「苟子之不欲，雖賞之不竊。」</canon>"
論語集註大全-顔淵-19-01,"<canon id=""論語-顔淵-19-01"">○季康子問政於孔子曰：「如殺無道，以就有道，何如？」孔子對曰：「子爲政，焉用殺？子欲善而民善矣。君子之德風，小人之德草。草上之風，必偃。」</canon>"
論語集註大全-顔淵-20-01,"<canon id=""論語-顔淵-20-01"">○子張問：「士何如斯可謂之達矣？」</canon>"
論語集註大全-顔淵-20-02,"<canon id=""論語-顔淵-20-02"">子曰：「何哉，爾所謂達者？」</canon>"
論語集註大全-顔淵-20-03,"<canon id=""論語-顔淵-20-03"">子張對曰：「在邦必聞，在家必聞。」</canon>"
論語集註大全-顔淵-20-04,"<canon id=""論語-顔淵-20-04"">子曰：「是聞也，非達也。</canon>"
論語集註大全-顔淵-20-05,"<canon id=""論語-顔淵-20-05"">夫達也者，質直而好義，察言而觀色，慮以下人。在邦必達，在家必達。</canon>"
論語集註大全-顔淵-20-06,"<canon id=""論語-顔淵-20-06"">夫聞也者，色取仁而行違，居之不疑。在邦必聞，在家必聞。」</canon>"
論語集註大全-顔淵-21-01,"<canon id=""論語-顔淵-21-01"">○樊遲從遊於舞雩之下，曰：「敢問崇德、脩慝、辨惑。」</canon>"
論語集註大全-顔淵-21-02,"<canon id=""論語-顔淵-21-02"">子曰：「善哉問！</canon>"
論語集註大全-顔淵-21-03,"<canon id=""論語-顔淵-21-03"">先事後得，非崇德與？攻其惡，無攻人之惡，非脩慝與？一朝之忿，忘其身以及其親，非惑與？」</canon>"
論語集註大全-顔淵-22-01,"<canon id=""論語-顔淵-22-01"">○樊遲問仁。子曰：「愛人。」問知。子曰：「知人。」</canon>"
論語集註大全-顔淵-22-02,"<canon id=""論語-顔淵-22-02"">樊遲未達。</canon>"
論語集註大全-顔淵-22-03,"<canon id=""論語-顔淵-22-03"">子曰：「擧直錯諸枉，能使枉者直。」</canon>"
論語集註大全-顔淵-22-04,"<canon id=""論語-顔淵-22-04"">樊遲退，見子夏曰：「鄕也吾見於夫子而問知，子曰『擧直錯諸枉，能使枉者直』，何謂也？」</canon>"
論語集註大全-顔淵-22-05,"<canon id=""論語-顔淵-22-05"">子夏曰：「富哉言乎！</canon>"
論語集註大全-顔淵-22-06,"<canon id=""論語-顔淵-22-06"">舜有天下，選於衆，擧皐陶，不仁者遠矣。湯有天下，選於衆，擧伊尹，不仁者遠矣。」</canon>"
論語集註大全-顔淵-23-01,"<canon id=""論語-顔淵-23-01"">○子貢問友。子曰：「忠告而善道之，不可則止，無自辱焉。」</canon>"
論語集註大全-顔淵-24-01,"<canon id=""論語-顔淵-24-01"">○曾子曰：「君子以文會友，以友輔仁。」</canon>"
論語集註大全-子路,"<heading id=""論語-子路"">論語集註大全 / 子路</heading>"
論語集註大全-子路-01-01,"<canon id=""論語-子路-01-01"">○子路問政。子曰：「先之勞之。」</canon>"
論語集註大全-子路-01-02,"<canon id=""論語-子路-01-02"">請益。曰：「無倦。」</canon>"
論語集註大全-子路-02-01,"<canon id=""論語-子路-02-01"">○仲弓爲季氏宰，問政。子曰：「先有司，赦小過，擧賢才。」</canon>"
論語集註大全-子路-02-02,"<canon id=""論語-子路-02-02"">曰：「焉知賢才而擧之？」曰：「擧爾所知；爾所不知，人其舍諸？」</canon>"
論語集註大全-子路-03-01,"<canon id=""論語-子路-03-01"">○子路曰：「衛君待子而爲政，子將奚先？」</canon>"
論語集註大全-子路-03-02,"<canon id=""論語-子路-03-02"">子曰：「必也正名乎！」</canon>"
論語集註大全-子路-03-03,"<canon id=""論語-子路-03-03"">子路曰：「有是哉，子之迂也！奚其正？」</canon>"
論語集註大全-子路-03-04,"<canon id=""論語-子路-03-04"">子曰：「野哉由也！君子於其所不知，蓋闕如也。</canon>"
論語集註大全-子路-03-05,"<canon id=""論語-子路-03-05"">名不正則言不順，言不順則事不成，</canon>"
論語集註大全-子路-03-06,"<canon id=""論語-子路-03-06"">事不成則禮樂不興，禮樂不興則刑罰不中，刑罰不中則民無所措手足。</canon>"
論語集註大全-子路-03-07,"<canon id=""論語-子路-03-07"">故君子名之必可言也，言之必可行也。君子於其言，無所苟而已矣。」</canon>"
論語集註大全-子路-04-01,"<canon id=""論語-子路-04-01"">○樊遲請學稼。子曰：「吾不如老農。」請學爲圃。曰：「吾不如老圃。」</canon>"
論語集註大全-子路-04-02,"<canon id=""論語-子路-04-02"">樊遲出。子曰：「小人哉，樊須也！</canon>"
論語集註大全-子路-04-03,"<canon id=""論語-子路-04-03"">上好禮，則民莫敢不敬；上好義，則民莫敢不服；上好信，則民莫敢不用情。夫如是，則四方之民襁負其子而至矣，焉用稼？」</canon>"
論語集註大全-子路-05-01,"<canon id=""論語-子路-05-01"">○子曰：「誦詩三百，授之以政，不達；使於四方，不能專對；雖多，亦奚以爲？」</canon>"
論語集註大全-子路-06-01,"<canon id=""論語-子路-06-01"">○子曰：「其身正，不令而行；其身不正，雖令不從。」</canon>"
論語集註大全-子路-07-01,"<canon id=""論語-子路-07-01"">○子曰：「魯衛之政，兄弟也。」</canon>"
論語集註大全-子路-08-01,"<canon id=""論語-子路-08-01"">○子謂衛公子荊善居室：「始有，曰：『苟合矣。』少有，曰：『苟完矣。』富有，曰：『苟美矣。』」</canon>"
論語集註大全-子路-09-01,"<canon id=""論語-子路-09-01"">○子適衛，冉有僕。</canon>"
論語集註大全-子路-09-02,"<canon id=""論語-子路-09-02"">子曰：「庶矣哉！」</canon>"
論語集註大全-子路-09-03,"<canon id=""論語-子路-09-03"">冉有曰：「旣庶矣，又何加焉？」曰：「富之。」</canon>"
論語集註大全-子路-09-04,"<canon id=""論語-子路-09-04"">曰：「旣富矣，又何加焉？」曰：「敎之。」</canon>"
論語集註大全-子路-10-01,"<canon id=""論語-子路-10-01"">○子曰：「苟有用我者，朞月而已可也，三年有成。」</canon>"
論語集註大全-子路-11-01,"<canon id=""論語-子路-11-01"">○子曰：「善人爲邦百年，亦可以勝殘去殺矣。誠哉是言也！」</canon>"
論語集註大全-子路-12-01,"<canon id=""論語-子路-12-01"">○子曰：「如有王者，必世而後仁。」</canon>"
論語集註大全-子路-13-01,"<canon id=""論語-子路-13-01"">○子曰：「苟正其身矣，於從政乎何有？不能正其身，如正人何？」</canon>"
論語集註大全-子路-14-01,"<canon id=""論語-子路-14-01"">○冉子退朝。子曰：「何晏也？」對曰：「有政。」子曰：「其事也。如有政，雖不吾以，吾其與聞之。」</canon>"
論語集註大全-子路-15-01,"<canon id=""論語-子路-15-01"">○定公問：「一言而可以興邦，有諸？」孔子對曰：「言不可以若是其幾也。</canon>"
論語集註大全-子路-15-02,"<canon id=""論語-子路-15-02"">人之言曰：『爲君難，爲臣不易。』</canon>"
論語集註大全-子路-15-03,"<canon id=""論語-子路-15-03"">如知爲君之難也，不幾乎一言而興邦乎？」</canon>"
論語集註大全-子路-15-04,"<canon id=""論語-子路-15-04"">曰：「一言而喪邦，有諸？」孔子對曰：「言不可以若是其幾也。人之言曰：『予無樂乎爲君，唯其言而莫予違也。』</canon>"
論語集註大全-子路-15-05,"<canon id=""論語-子路-15-05"">如其善而莫之違也，不亦善乎？如不善而莫之違也，不幾乎一言而喪邦乎？」</canon>"
論語集註大全-子路-16-01,"<canon id=""論語-子路-16-01"">○葉公問政。</canon>"
論語集註大全-子路-16-02,"<canon id=""論語-子路-16-02"">子曰：「近者說，遠者來。」</canon>"
論語集註大全-子路-17-01,"<canon id=""論語-子路-17-01"">○子夏爲莒父宰，問政。子曰：「無欲速，無見小利。欲速則不達，見小利則大事不成。」</canon>"
論語集註大全-子路-18-01,"<canon id=""論語-子路-18-01"">○葉公語孔子曰：「吾黨有直躬者，其父攘羊，而子證之。」</canon>"
論語集註大全-子路-18-02,"<canon id=""論語-子路-18-02"">孔子曰：「吾黨之直者異於是：父爲子隱，子爲父隱，直在其中矣。」</canon>"
論語集註大全-子路-19-01,"<canon id=""論語-子路-19-01"">○樊遲問仁。子曰：「居處恭，執事敬，與人忠。雖之夷狄，不可棄也。」</canon>"
論語集註大全-子路-20-01,"<canon id=""論語-子路-20-01"">○子貢問曰：「何如斯可謂之士矣？」子曰：「行己有恥，使於四方，不辱君命，可謂士矣。」</canon>"
論語集註大全-子路-20-02,"<canon id=""論語-子路-20-02"">曰：「敢問其次。」曰：「宗族稱孝焉，鄕黨稱弟焉。」</canon>"
論語集註大全-子路-20-03,"<canon id=""論語-子路-20-03"">曰：「敢問其次。」曰：「言必信，行必果，硜硜然小人哉！抑亦可以爲次矣。」</canon>"
論語集註大全-子路-20-04,"<canon id=""論語-子路-20-04"">曰：「今之從政者何如？」子曰：「噫！斗筲之人，何足算也？」</canon>"
論語集註大全-子路-21-01,"<canon id=""論語-子路-21-01"">○子曰：「不得中行而與之，必也狂狷乎！狂者進取，狷者有所不爲也。」</canon>"
論語集註大全-子路-22-01,"<canon id=""論語-子路-22-01"">○子曰：「南人有言曰：『人而無恒，不可以作巫醫。』善夫！</canon>"
論語集註大全-子路-22-02,"<canon id=""論語-子路-22-02"">『不恒其德，或承之羞。』」</canon>"
論語集註大全-子路-22-03,"<canon id=""論語-子路-22-03"">子曰：「不占而已矣。」</canon>"
論語集註大全-子路-23-01,"<canon id=""論語-子路-23-01"">○子曰：「君子和而不同，小人同而不和。」</canon>"
論語集註大全-子路-24-01,"<canon id=""論語-子路-24-01"">○子貢問曰：「鄕人皆好之，何如？」子曰：「未可也。」「鄕人皆惡之，何如？」子曰：「未可也。不如鄕人之善者好之，其不善者惡之。」</canon>"
論語集註大全-子路-25-01,"<canon id=""論語-子路-25-01"">○子曰：「君子易事而難說也。說之不以道，不說也；及其使人也，器之。小人難事而易說也。說之雖不以道，說也；及其使人也，求備焉。」</canon>"
論語集註大全-子路-26-01,"<canon id=""論語-子路-26-01"">○子曰：「君子泰而不驕，小人驕而不泰。」</canon>"
論語集註大全-子路-27-01,"<canon id=""論語-子路-27-01"">○子曰：「剛毅木訥近仁。」</canon>"
論語集註大全-子路-28-01,"<canon id=""論語-子路-28-01"">○子路問曰：「何如斯可謂之士矣？」子曰：「切切偲偲，怡怡如也，可謂士矣。朋友切切偲偲，兄弟怡怡。」</canon>"
論語集註大全-子路-29-01,"<canon id=""論語-子路-29-01"">○子曰：「善人敎民七年，亦可以卽戎矣。」</canon>"
論語集註大全-子路-30-01,"<canon id=""論語-子路-30-01"">○子曰：「以不敎民戰，是謂棄之。」</canon>"
論語集註大全-憲問,"<heading id=""論語-憲問"">論語集註大全 / 憲問</heading>"
論語集註大全-憲問-01-01,"<canon id=""論語-憲問-01-01"">○憲問恥。子曰：「邦有道，穀；邦無道，穀，恥也。」</canon>"
論語集註大全-憲問-02-01,"<canon id=""論語-憲問-02-01"">○「克、伐、怨、欲不行焉，可以爲仁矣？」</canon>"
論語集註大全-憲問-02-02,"<canon id=""論語-憲問-02-02"">子曰：「可以爲難矣，仁則吾不知也。」</canon>"
論語集註大全-憲問-03-01,"<canon id=""論語-憲問-03-01"">○子曰：「士而懷居，不足以爲士矣。」</canon>"
論語集註大全-憲問-04-01,"<canon id=""論語-憲問-04-01"">○子曰：「邦有道，危言危行；邦無道，危行言孫。」</canon>"
論語集註大全-憲問-05-01,"<canon id=""論語-憲問-05-01"">○子曰：「有德者必有言，有言者不必有德。仁者必有勇，勇者不必有仁。」</canon>"
論語集註大全-憲問-06-01,"<canon id=""論語-憲問-06-01"">○南宮适問於孔子曰：「羿善射，奡盪舟，俱不得其死然；禹稷躬稼，而有天下。」夫子不答。南宮适出。子曰：「君子哉若人！尙德哉若人！」</canon>"
論語集註大全-憲問-07-01,"<canon id=""論語-憲問-07-01"">○子曰：「君子而不仁者有矣夫，未有小人而仁者也。」</canon>"
論語集註大全-憲問-08-01,"<canon id=""論語-憲問-08-01"">○子曰：「愛之，能勿勞乎？忠焉，能勿誨乎？」</canon>"
論語集註大全-憲問-09-01,"<canon id=""論語-憲問-09-01"">○子曰：「爲命，裨諶草創之，世叔討論之，行人子羽修飾之，東里子産潤色之。」</canon>"
論語集註大全-憲問-10-01,"<canon id=""論語-憲問-10-01"">○或問子産。子曰：「惠人也。」</canon>"
